iso3,variable,abs_shap,sign,iso2,policy,shap_value,shap_value_normalized
BHS,Restrictions on internal movement,-0.0070665365743497,-1,BS,restrictions_on_internal_movement,-0.0070665365743497,0.6830870443982137
NPL,Close public transport,-0.007070631083437,-1,NP,close_public_transport,-0.007070631083437,0.6832082757753133
DOM,Restrictions on internal movement,-0.0070709447733057,-1,DO,restrictions_on_internal_movement,-0.0070709447733057,0.6832175635932064
AZE,Restrictions on gatherings,-0.0070732902348463,-1,AZ,restrictions_on_gatherings,-0.0070732902348463,0.6832870086784264
BHS,Restrictions on gatherings,-0.007078561243033,-1,BS,restrictions_on_gatherings,-0.007078561243033,0.6834430741718842
KWT,Workplace closing,-0.007087942402944,-1,KW,workplace_closing,-0.007087942402944,0.6837208341940393
CYP,Restrictions on internal movement,-0.0072162878916585,-1,CY,restrictions_on_internal_movement,-0.0072162878916585,0.6875209235355543
PRY,Restrictions on gatherings,-0.0073363443103404,-1,PY,restrictions_on_gatherings,-0.0073363443103404,0.6910755877593077
CRI,School closing,-0.0073464192314179,-1,CR,school_closing,-0.0073464192314179,0.6913738888572791
MYS,Stay at home requirements,-0.0073898340935493,-1,MY,stay_at_home_requirements,-0.0073898340935493,0.6926593283105962
UKR,Close public transport,-0.0073985901265084,-1,UA,close_public_transport,-0.0073985901265084,0.6929185793980718
LKA,Workplace closing,-0.0073995916392288,-1,LK,workplace_closing,-0.0073995916392288,0.6929482324684858
AFG,International travel controls,-0.0074636603278033,-1,AF,international_travel_controls,-0.0074636603278033,0.6948451962263503
HUN,School closing,-0.0075280429030883,-1,HU,school_closing,-0.0075280429030883,0.6967514536302554
PRT,Restrictions on gatherings,-0.0075286198001833,-1,PT,restrictions_on_gatherings,-0.0075286198001833,0.6967685345617615
CZE,Restrictions on gatherings,-0.0075702349473638,-1,CZ,restrictions_on_gatherings,-0.0075702349473638,0.6980006875484394
GTM,School closing,-0.0075891985171059,-1,GT,school_closing,-0.0075891985171059,0.6985621662570081
SGP,Restrictions on gatherings,-0.0076478900264336,-1,SG,restrictions_on_gatherings,-0.0076478900264336,0.7002999209787946
MOZ,Restrictions on internal movement,-0.0076642834935911,-1,MZ,restrictions_on_internal_movement,-0.0076642834935911,0.7007853033669069
SLE,School closing,-0.0076681316123164,-1,SL,school_closing,-0.0076681316123164,0.7008992395488434
SMR,School closing,-0.0077274504241394,-1,SM,school_closing,-0.0077274504241394,0.7026555676194105
AND,Stay at home requirements,-0.0078307381180567,-1,AD,stay_at_home_requirements,-0.0078307381180567,0.7057137387222367
SAU,Workplace closing,-0.0078815236464501,-1,SA,workplace_closing,-0.0078815236464501,0.707217410936071
CZE,Workplace closing,-0.0079184793349743,-1,CZ,workplace_closing,-0.0079184793349743,0.7083116053598545
NGA,Workplace closing,-0.0079226746949667,-1,NG,workplace_closing,-0.0079226746949667,0.7084358227589279
COL,Restrictions on gatherings,-0.0079390799400061,-1,CO,restrictions_on_gatherings,-0.0079390799400061,0.7089215538698814
ARG,Restrictions on gatherings,-0.0080198197053449,-1,AR,restrictions_on_gatherings,-0.0080198197053449,0.7113121195592055
NAM,School closing,-0.0080452606587804,-1,,school_closing,-0.0080452606587804,0.7120653824666636
IRN,Restrictions on internal movement,-0.0080503350171106,-1,IR,restrictions_on_internal_movement,-0.0080503350171106,0.7122156254958403
ARG,School closing,-0.0081299388691595,-1,AR,school_closing,-0.0081299388691595,0.7145725587448731
BRA,Restrictions on internal movement,-0.0083974083612417,-1,BR,restrictions_on_internal_movement,-0.0083974083612417,0.7224918707224292
KWT,Restrictions on gatherings,-0.0084371051284789,-1,KW,restrictions_on_gatherings,-0.0084371051284789,0.7236672237759848
BEL,Close public transport,-0.0084374155961134,-1,BE,close_public_transport,-0.0084374155961134,0.7236764161890612
BRB,Restrictions on gatherings,-0.008438152229577,-1,BB,restrictions_on_gatherings,-0.008438152229577,0.7236982266399128
GHA,International travel controls,-0.0086583883823439,-1,GH,international_travel_controls,-0.0086583883823439,0.730219040617313
FIN,School closing,-0.0087088592141532,-1,FI,school_closing,-0.0087088592141532,0.7317133952061413
ISL,School closing,-0.0087240731100524,-1,IS,school_closing,-0.0087240731100524,0.7321638525165505
SWE,Workplace closing,-0.0087733903309057,-1,SE,workplace_closing,-0.0087733903309057,0.7336240506676102
BRA,Workplace closing,-0.0088232885861663,-1,BR,workplace_closing,-0.0088232885861663,0.7351014522488827
IRL,Workplace closing,-0.0088275610169321,-1,IE,workplace_closing,-0.0088275610169321,0.7352279515811
BRB,Restrictions on internal movement,-0.0088649574712377,-1,BB,restrictions_on_internal_movement,-0.0088649574712377,0.7363351963221542
AZE,Restrictions on internal movement,-0.0089296922459269,-1,AZ,restrictions_on_internal_movement,-0.0089296922459269,0.7382518817451146
BRA,School closing,-0.0089368316836319,-1,BR,school_closing,-0.0089368316836319,0.738463268225457
CHL,Restrictions on gatherings,-0.0090115929057094,-1,CL,restrictions_on_gatherings,-0.0090115929057094,0.7406768195237602
LKA,Restrictions on internal movement,-0.0090361043745522,-1,LK,restrictions_on_internal_movement,-0.0090361043745522,0.7414025619898754
SGP,Close public transport,-0.0090455869382281,-1,SG,close_public_transport,-0.0090455869382281,0.7416833244032328
CAN,Workplace closing,-0.0091505409997596,-1,CA,workplace_closing,-0.0091505409997596,0.7447908337872343
OMN,Public information campaigns,-0.0092449757165681,-1,OM,public_information_campaigns,-0.0092449757165681,0.7475868834529242
SVN,School closing,-0.0092497925581461,-1,SI,school_closing,-0.0092497925581461,0.7477295018536461
AFG,Stay at home requirements,-0.009267073168171,-1,AF,stay_at_home_requirements,-0.009267073168171,0.7482411510173855
BGD,Workplace closing,-0.0093048387564099,-1,BD,workplace_closing,-0.0093048387564099,0.7493593251797974
SMR,Workplace closing,-0.0093268925391882,-1,SM,workplace_closing,-0.0093268925391882,0.7500122997854132
COL,Workplace closing,-0.0095040045415654,-1,CO,workplace_closing,-0.0095040045415654,0.7552562817845401
AND,School closing,-0.0096455193744708,-1,AD,school_closing,-0.0096455193744708,0.7594462927742239
NOR,School closing,-0.0097491221650985,-1,NO,school_closing,-0.0097491221650985,0.7625137933491083
EST,Workplace closing,-0.0116007573104226,-1,EE,workplace_closing,-0.0116007573104226,0.8173375277132591
GHA,Stay at home requirements,-0.0116742523263972,-1,GH,stay_at_home_requirements,-0.0116742523263972,0.8195135888250042
BLR,Restrictions on internal movement,-0.011796770477562,-1,BY,restrictions_on_internal_movement,-0.011796770477562,0.8231411407167513
AFG,Workplace closing,-0.0121302386881711,-1,AF,workplace_closing,-0.0121302386881711,0.8330145613220413
BLR,School closing,-0.0128547977232041,-1,BY,school_closing,-0.0128547977232041,0.8544675090953141
BLR,Restrictions on gatherings,-0.0130341784116503,-1,BY,restrictions_on_gatherings,-0.0130341784116503,0.8597786629898962
IRN,Public information campaigns,-0.0155346087101392,-1,IR,public_information_campaigns,-0.0155346087101392,0.9338121067958223
SYC,Workplace closing,-0.016891122150671,-1,SC,workplace_closing,-0.016891122150671,0.9739761384156145
NZL,Workplace closing,-0.0177700607579288,-1,NZ,workplace_closing,-0.0177700607579288,1.0
